address	balance
1AsqT5x2YwjTBjV3WZqLTbafiPAzsUmb1E	50000003832
1239MbVMMGaKRbgGrDLgh5mqnzbw8Jpc26	50000003832
1MgVzXJVzo2HYuZgt15AsgAiFtjzkLk4m6	50000003832
16Z7wuAUPce2rf9GRhKALvgfshRSLBN9UN	50000003832
bc1q8fxtdpv6dfl9s88s089sggwzx0m9j85tvtre09	50000003285
1HsPs1x5GHt6hybJKW16hZZ5g4KCaRLArZ	50000003285
1BM6U1cVZy4TcwPGqezxvmXxgPHWjjMe1J	50000002738
1P8ErCGct4BA15nVBQ6eC3qunNP8A94SKS	50000002738
13EcjjTun3EkkwkknrPLnCn6FkQj6YBWHz	50000002738
3GCvqgKuSn4xkyiXmBsVaL2tGpWLEG3MMc	50000002616
14egyDmUWUypSNPJZu4cuomuKYcMgUKaZT	50000002191
3Ge4CtzR8SgbQHUpwm9qjBWBxdbPjF957a	50000001644
1AUcxbHqVJvgsdhWz7ZuYVLpmXWCziZnfg	50000001644
1JgEVCqXUxJG4EHv9sVv9ApE8h5Fu5TutF	50000001097
1M9tDYNDPoUS2PHz8uY3acUKjDsF4ZeB5n	50000001097
14NHSHuvHk3zFELoDMTVmug6AsxtYQhPL5	50000001097
1PAvvs1Ebjtvzrgv1ARg2GHJPZkTnZZgr7	50000001097
1JyiJJLLDc9xHRsinLZY4AqhvmDeXKXUXb	50000001097
18LZtMsmcjzooNdkvUHQcstjDvaA9RdTXd	50000001097
1JPRag2s1a8o3DzoRNTxbH83Knfc9CfeEn	50000001097
1A3gsTxW44oKCvLkxeYQonZQfW7dVYPPvR	50000001097
18iYYezJ2AveJxGkQk7voby3JHzxsp3FTg	50000001097
1N2RaybZ7WaZRr2urKBreApWzpEwoiQUio	50000001097
1LZGE6enKwxJRrJRU2ioDQwhUKkH9sNPjK	50000001097
1CT1ieohomRV2hdJfrKgNoDuJ5tBgH95se	50000001097
1FTFUbTGfKxKK35ovKTSRsaPFuD387p2xm	50000001097
16vd2YfcGK9mw3GZXzL5o23m7gdBGXKHNz	50000001097
13hAAjgzPsRYAF45DcGyoXpWSE84rRYirD	50000001097
1Q9wxCJkg4nzXHy8FQnXbkYbUmiCki1Kty	50000001097
1JsxQrJEZHXGXPowvf7n4AYcw6gJgtzoWj	50000001097
18g7ijZHNppNkm6bMaDj3tsaCevj9bdndy	50000001097
1ADXh6b8EYRgy32xU9aV3ux4X4iRWRf4G4	50000001097
1cDJHpteruQpBpXwCMfByHrNEpvGXB9wv	50000001097
1MiFR8eCJAPGNYgVQruoFiWG4ofEKM28Bi	50000001097
1EdBBrg4zzzKD654ZwFDhTk6PtuPvmcqs7	50000001097
1LrfBd5a1wY6f1DrFM5a1KT8BFR2QrZoh9	50000001097
17s2MpNNtyk6t5nA1Cvd9s1Ma1ko3jDEMD	50000001097
1GgNQr4io6FtKTvPb2i9dmEduENtzcrkiW	50000001097
1N33Ugq24CGdSrmC2YuU1ADFqUYYfdR4Lw	50000001097
1EWHwsmS2WyocR6Jh4A6yrH8mNBMnbp6tm	50000001097
1FM3yseuvM8fEAqPbsAqKjwMApbn5sKMk6	50000001097
15RAzkLdYPud9gZtTuv5L7GRFfT6akPMGp	50000001097
1DVqMwwFmHbwpVvxF8gtU2HWmiYLRDCnYN	50000001097
1ErPo4StxnVTfPf4rbJsZEER7tVGFwokXn	50000001097
1DFPnEwduTN35wbfJQFNcKkVJSKa2zR3hq	50000001097
1ECxFEsPwgipd4uDWznd9RowdeVgjvsEcV	50000001097
1Ltf3gtGBvsQHKfASZE3EFAciYRqt9bE5Y	50000001097
1AjZVCZgr38Wqh9QnrxR7impQXfMCcV2ZA	50000001097
1GAo13YuCTvHa7dfwyxptKHUrPf3vsLdB8	50000001097
1BxEibco4oq2q6C6avByrAEs6WmjfBaLqC	50000001097
1G8ZQNv8pSZCLphn84Ph32k8HsFkxH3mQ4	50000001097
1NCQd3oCcfxnjGq9ZvaFpMmz8KGmQHuBSD	50000001097
13HfUxV6KwZWhVoYvuZS4qBXbVJgP75gNu	50000001097
13eez6WJPPHkpsofRebMFHVpKKXj8DBdc3	50000001097
1HtQwoguFkvMynK1NyDhh1weHjrMyDAKU	50000000908
1PfNh5fRcE9JKDmicD2Rh3pexGwce1LqyU	50000000908
1Ge39w5Ug2y5EiQV4pi4Hj9otvSWhHY4AL	50000000908
1Ek93YBu22kMJ43GhbTy13dYnckcbZE4xu	50000000908
bc1q7hzeygue8re0jtqnn68j74kyexjxc6k97wtp6e	50000000550
3AB7mQyDkMSVfTPuh1PJjDdK6GMi4GW2iE	50000000550
1Fy1GaxG7Wt14q7cqxHdqoZaGEcUj2tL2h	50000000000
bc1qm97yq9k3nzvzxkrs8r82j5fmzc2zfqy0t6knhh	50000000000
bc1qehh53hx2tlmlc39kygj2v6e0ccm824n3ra5np2	50000000000
bc1q62ncn4zdnpqhf8n6hmarte642wxmrn8urvdy3z	50000000000
bc1q3yhf3mxx5azqausk66rluarmk59jhtlwlutye6	50000000000
bc1q76vzxk5yh87xdsqj8ukmaexu4pxaqh8jnnlta0	50000000000
1CuWnXVspPVD2JqSZKWH11NsHzTru3r1xA	50000000000
bc1q2rat00y440fyup000q6pnkr2v0saa4acxvhusu	50000000000
bc1qmmy25xelxywvmklmqyl6yyclh6d7lc5jgr806f	50000000000
bc1q66agesv99rla80z6knjqffevpalzmnn9zr5xnp	50000000000
3CwcScdS1PE5pwvxYssYrGAZasPKSe75nH	50000000000
bc1q9p38sxmzsrqwcklu2jru6udsgw087lh9nuyf8x	50000000000
3N2w7AeHimoxZxy9dHs5XrNsG2tXQb8hjH	50000000000
bc1qjznejtvnj4z7dc0wwvh3v9e9kcv288m6eq6rwlxg0ssjpjnzw3dqt7kntu	50000000000
3P4fmZShizwBBZWibXTLfGMDMaYnwTVft9	50000000000
3GejAoNEBCG7sXAPBQoFTwZTAncyQq4Nex	50000000000
bc1qsckllreqnedghkctayl5jqrtfh7cjazn6g7qps	50000000000
bc1qm0tp2zyqkp259mvhwpjzexglzd824llyxw3ew4	50000000000
3ARSBwgKkvSA2jcyToTN2UELJEHZPebF3Y	50000000000
bc1ql8ep0alawc3rkkf06xq70l75hhn7e5xk7hfxtd	50000000000
bc1q2c2m9m0rqumn2lrwdnz9clhd3njn7xpe5ef22m	50000000000
bc1q04zdv2lv4fa3kqmk6gx02d2v9k75hyeyprav9d	50000000000
bc1q5jmau2f45cp7qzr2pnqwqdpy92ahjsxqgjj2jc	50000000000
bc1qf49wpwgrr0yeyr3u8arhqshcvjjg9mnzkdmfq0	50000000000
bc1qx58nt6wt04393e0c0k744v4a7952cvfjl3vmun	50000000000
bc1qgqz9uykkf2es6my20pcchuk4r0w8qy7lvlkcdu	50000000000
36D8EZ3ZW5jPgJo1TVomxwXj6AroUY8cqa	50000000000
bc1qxss6lnsd4zqwe9gj4qrfd054wwa2r4hwr4eahj	50000000000
bc1qhdu6tfhlx52uhjh3duy4ezvzwmu0ucfhtch09l	50000000000
bc1q6t0u5q882r2rx89stxglfvqmuswme0800n85xc	50000000000
bc1q9apmlaaz2sxy0wrdfcp2w0gnpwxksad5ymrdy7	50000000000
bc1qs4kg5r7adenj4vmvjyc5rmcmnxvjq0xjpw4ddx	50000000000
bc1q8sug2ln36v637z3sx0htft6l66jm36rszzk3p0	50000000000
bc1qv6h9s38hxvskuvtcmk864zqccsa75hfm2022x0	50000000000
bc1qugqq3ewtpjv08ar83gwe75vazlkd8kksj6gvn9	50000000000
bc1q9yvyhzzagl8u0gvpt5j9jrkghr8kemk0nxcqrask884leutkptgsrx7ej6	49999999966
16Dxr3io5E7UtGrohuDBUkAnKivK7AtghU	49999999761
19BKs5rtg9DDthGfqDRffH9bCgthRyHez1	49999999761
19nBya8fkJXf1jd5vDVdfQTmpfmEmZSjf1	49999999761
17SWR74zT9T4ogNmR7ZV9tyzAaaikvMop3	49999999761
3KWFGzrJmmAR9iXtkkwgcD2Sk3TYTKVGTa	49999998152
bc1qmsnt40a3p64ydag9crp9krx0a68nmq6lyfup2p	49999996569
1G5ndTUe3WQpcwihE8LtAN7yNXDg8sEqZ1	49999991094
bc1qqh3tp4f0t84p4j4c26qvgjdye9twxk447js6d8j4z5cft7htgu2sqgxj2c	49999983175
1PFysTx7bfbqXPHfcRTZwZ3xSwFo3veSaH	49999980293
bc1qhcakm5n3vljg5e2ddyfs7fx32ach63fmws3h92	49999980000
1DwoaxtVp9Gh2d7LX797KDReGtV2P9FDuu	49999956182
bc1qe56dzpjee4gneynch6rvk24nvzjw74cf5fnvrw	49999950000
bc1q9nmlf8p95yp5rgywerz3mh32axp862lh9yvfaw	49999950000
1PS3bYcw4qhLFeHRe3ovCNJr5puDj2TUpJ	49999903832
bc1qnus79wggx3zdkeeewqr09hcwvujkt0xrd5z8l6	49999892511
bc1q7z65hah4sp88x5zzucg5n8ufwaxup27k7pyc49	49999892511
bc1qchgz90cnjg7t0svw69kkjzwn4w37dtteyrt2gu	49999892511
1BHWsJeTtiASooS1bsDVBwDN2eJ6wKCgPy	49999850000
3826iSvrCfpEL3DMu9hA1oZxSgJVp5si2u	49999826971
3PhUUareqRH41iDenb2KsudsAhYQaEUYCf	49999819049
33HSmDeF3M5UoQAevHuq1ZJ8bCYY2XgHKe	49999806567
3AYqdNYXN19b18PAivYWdPa72o2Dcm65xh	49999806567
3KX14dTwi2GoWMvvD234rF6756Hsb55ycb	49999754874
14agTmSHkcc7LEGwaR8QCRfFD9xgtPynU2	49999747403
12HcQfiiKb9PGsvW63xjsF4eNu6XkMtupi	49999488794
33qpzmwRLTPAkyr1frY6MMjjt3yicwDbvZ	49999203285
1BC3bk2MZc3GARhgLxgGaBgvviEq2NxZEQ	49999099920
1HftMTineU7RmUMLuoVNYnMAMDK2Ty73pu	49999009814
18wbEYujWwMsQ3Q9o8Hh9bXX24FVV6AoFs	49999009814
1QKwYgNCGwDMoTNjXxEF3AtdueddDMVqpG	49998954834
3Hksucw1XFsUq6duSEymYxbP2sy2ZNiE6J	49998784021
15AdM31P63tXG6LYdXVAToAKwUqRnBzu7G	49998121961
37jzSwBn6TEyoxsvbmmi6ocvVzkuThXZTo	49995585693
3JADPXvAJagw9MJ78czitrDHghkMN2RZqC	49995010361
bc1qzxhuyddmgjxwuujrd7p5mgdxxfk0jwl6dffmrn	49994956380
bc1qaenx05xf2cy0mqg52mskdcehvnjawnutcrevql	49994181076
bc1qgpscw2dmpyjgldgm6q7gydyp7t5f87fcxvyask	49990710349
1HJUnoDwBe2a8qu1QNwooeqS4KmmMbXnu2	49990000000
13zW91LxL6ZZDE9qkruSR31sdgTSdgpjfm	49990000000
3B5y2QurTZjY1aJjeH4SwYS9YGZYBRGAtU	49989895626
1xPUwPPLQwZxhveNgvbHN5MzraV2TTVrN	49989874003
19kVST7m9ywkTyRnMsiVibtLgLU7VpPoy2	49988394708
18hjznsMaFvv45Ax38zkU2FdVDvREhy68p	49986270418
13B5o5JSeuRbyYsS2R5Yd2M5W91J9gKBKK	49980000000
13bq5bhHooHC59ko1LG6uW4ak5Uf4uFBb7	49962922086
1K5yzVEFsragFbszvef46vDfKwVRLY9Uoa	49915814178
16uSCS9ZKj235bckze8EacpNnGLuKvniQz	49911844793
19fhmixCDUTzAv2q1E55LGovmvMxbzmHCd	49900009758
32qzXXC3bofF5xSTsV22pG914LnUdPmFzc	49900007469
bc1qs833fsylj50rdllfad2pl6ds02t5945r82z065	49900000336
32kT63jKrMi4YpVNuCdGNsfRPTxjvjr16a	49900000000
192dDnj5afmZYWAXD6zt8Z8pUCKvV5rT6h	49899952530
14qb6ZAUFbe4qi8rsZ9ndiHjiJ11nCYJ9X	49843079783
3Gy7b1WWCYPyREgryWDKV3avdmCTzDNEUR	49802949872
13JEGFpfLijF2dFYHxecWipiCJEWRYfyff	49802072505
3FwZQECDpCnJupQgC26Ntqq7CysJF1xLie	49800009351
1NTvh73uchrurpweJwCaUk6zQhQtQQxSSs	49730039476
1fjdVgRmcemoap7uJB8JDcRT9cF2FGjsU	49718218227
3JvFy4XE13GAdn1YcdC9v3yzkprf7ckBQT	49695409976
bc1q5v8385593jv6cyj9zawsug92427yfv4e39evex	49689999009
1DGTfYKeeh9iF5tu2HbNUnE6Mr7RVjZu4T	49643019776
1EzneDh5G9BsxzknQ4cgQLrab3NQ3XCqHf	49625911505
3JD5zbsTuTQNf5UbV5LLVASze1uPwxKqpG	49618103750
3NtuQRjYUhEaviBhU4xcTuEobW2tx2wVU3	49606082446
18WhiBQ7oHPgCGL8nu7nqVXW79qujYP3gv	49599584693
3FTfQ3pjBeMvsn6csiSbWLGZQzWY6Tkokm	49548981978
3EeWr7veJVuHJ3ozLY2pTCWqPWBLSkZau7	49544584900
32Yn6pFzJfnznUM7kR67cdz3ayMB9amacD	49540601348
1CRciRAcXj9BYcThY8tvyhGGb1e5cQ7fJP	49535231692
3PCyc5q8ZBE7iHbNLsCaYtFYPPfe87oi6k	49527510905
1763MBazsPc2HWTUVQkiBMGJmdifcj2fu7	49527015676
3AteRW6gZHqocnNZaARQzV42p3gUAc4ZiH	49522064995
1JjmwLuBiAYqzmSAisxhB1Ji2bzKsGxAtv	49514863637
3AicA87p5iV8YAT9SYNSGvM8owGiVztwGb	49506662965
bc1ql5r68q3z87wz7wg67x3z5nrh6exlscjwrld99k	49479997956
bc1qz7quc84fuk00nlc752juy8zufuc0jc8z843n8h	49445026732
171yTFQa2LCNT948timFHzajpqE23Lv2vY	49443855776
1LU4sSfLAukDcbJim9dvNKELHxk4YMSnW1	49439200510
1Nu5uBhQ2h91uGig2udAGTJUkBGwFX2W61	49430647893
3AHSFdm2cZLVDeN6gQWbWSLwUbGRwj1D9V	49370006600
37K8UExMg6eRExwGugZBwARCPhnx7FCtXv	49352582526
1LruyjUqr41keLtWLofMcJ5Z7iUBwqzShS	49351073598
1FN5vwJjng6F9mFMmD5vjUU49P5dpcptwo	49337153138
1HcJT52hELViuSTy2Dx5bWqCTGw3WoydzL	49335020429
14ec456UXUrReAo9sczyYbbhpdGyxLJFwX	49265016229
1Fsak8VBpTRjgVw8ouoQLdTY23pxHLrVuK	49215825878
12NmWJpC5zfgbFirccYsTBpjtdvYw598UX	49213626985
bc1q5jr27wm84dtm52s06f4c948jjdqe42dxjt0w0f	49197779227
bc1qz92qtlnncmn2p7sgqt4rem0fczqj0n4stxzg50	49194460999
bc1qq55f69545u3vrek96ph74q65sp8znk9rupn27z	49178540000
12Dj5ykENsGkqTnjpEs8P5dgHmPzdzddbv	49164675547
bc1qtr9eudsa6djlcsxdad76kle3akp33gae2ukj7q	49129415354
17eSZivDJpuJp9TxezTXVxkgLbsr3XZM1i	49125162452
bc1q7xlev75a0gnlz4p8h8pst662wdd2hawxtw2v42	49123579667
1MRXoZhk43SPgbK2ykb7CxSubrNUXcK1Qa	49100008752
bc1qhm45cy7psm88yhu3564v7mchzxqzdx0hr5vk39	49048653778
18LvF8iYw2KqBEU2YtXpUpBdZ1v6TFFrRm	49000174723
1AqG4ECFDkm6W6AV3kEmJyFqBr4rCoeXVg	49000112452
1K2zPR4H2onTTSqYKim7zpo1Lg8PwiCDRS	49000111905
3Mrh9Ugokz2kudTHij6rc6zL9qgme2JEqX	48999966800
1Gv4Pv48Zyeb2QPM9wiKywCrjbxJmMemDr	48999962452
3AP7RUSjoW16PFL1zed6wgCYJZysAxLXJT	48999903172
3ATfjtht1UFyKDemht1arPNCbGuvtCDnd8	48975016621
1AfH7B1AQLwkhuFT9uAWK6v8ws27TUAPoK	48971828113
34Lspb3JQdVwXnk1mtpgdEJoWeaACWasCc	48960159601
1KjNXfFKf4ihaNcJS3ev8pjXDJ2SEkYm6h	48947111905
1Ew6GNbqrBJSsx71dvZAfAjEVj2YZxbXdW	48934128364
33o9LXhep5bV9tMDyvTeoV37E56K1KQXiS	48899600327
12GpD4M1v77mJyNZyP1BYNoX2sSFScfyiF	48868941452
1C8oHWB7htH139na4y8kG4w99MFrepseUv	48854008752
3Kfzuscyre4kH6oWXH8p1jU7VR4AAaKz69	48840020155
3HsYC5pKyuBGiuDcQvCycHnmSBVRSRMcnB	48831842882
3LJxHgqBrQZVjTsiDW5uPLhCKSPJR4C85e	48802314905
3H2YMpYdUQ1Bw3LyKNGz9YdPKComcxkda3	48800000000
38y5JyDPNBuyUQpvmtp7G45cKYhkVwdgeM	48750960498
1KALLoWX1jY71UxeYRjx8AkJMozdEBtNfv	48747677500
15s77YpwbDkHqAfy2Gzt7RKx2R49LkKduJ	48700111905
1LdJ4nyxrJqNB1oyr76rYerb2KDZk9wAvo	48609100000
bc1qpr45pd7fvhkmnad5em2usn72ljgnqzmyz0ulq8	48600000000
bc1q7lxxf23cwku65n6mndj2z5lpzp4fg0zquj2748	48570228560
17dE8apBcExNAtHr6da1kWUFMpBUfCE2Av	48544377677
3Jat3yfSqk2Ke1CmMowEckch2ACVtmD5iM	48503391518
3Q7PQcAJPAq52AwFe8TsyEvQBQgpa4RXYb	48500011452
bc1q96hwtww06e9hyadr6qewthmll60c5fpgynl4pw	48489308046
3BqEqSHXySatpwcAkTCxqqpxu14283kz8y	48482964125
3EgDU5AP1YVKWH9Z5nvDuEG5redPwNPHNJ	48448605275
12m9dz42JrwCwLhxuzVMzNs9BXvwxTp3B1	48409484119
1NYrncZ8g94dX5R4rpzuytd5jAUNNZ86gS	48409450940
3FwHAaJ9tRBfP24aBtDKDDFF11TRRqgfKV	48399315393
3668Tx4ytgfn9Y8WiwQ25qURVhjjGEY2zv	48378192398
1CAQtyvrkpqwYVGJD22ynRqLZjyKy4yYcZ	48359745439
13ugcMoR3QrFZiNv8ijh8Wae3dUasknXRF	48284825305
3BbjTtzApD3FgC7pZhSjK5G48rJYBcz7VC	48271510693
1M3Nn3Znq2MVqjDaoR1GucVYmXvXLgYPz4	48199810358
15ndU4fPi9D6yWkJXgPaiSLVKoKSbuNHE3	48195010908
3AKvfpb3Yqc3hLkziyudM2ByEqYDUFGy1D	48194100000
37fvTdvVcidi6p6We5BDs8Zr257K2N8227	48157075408
1Efkoup2RXCdHiASLxqPXWv49sdCEg5nbi	48140013832
bc1qm93htg0u54rehkk0up8nla2c0xsryppgxu5x8f	48099934212
1JU8KXtbAVzV7rQqZodqcczrbWLYEhrTkE	48081880998
1JyJRqeg6PhN2UxQDLtrySjKfsiX79kA4Q	48067813307
1FS5dFYwmB21rvsAmTfRZ15917cXuh6foL	48063710361
bc1qm5mqpgtt2ufucfdvhu5xcdgs3vzehwu62wsyqy	48048459369
bc1qkj7j8m6l0yjqnchpch9qlrvpafvvkp30hcttfqc292y3qmseqpqs8ta7va	48043624874
1nDj5ucwc6wrvRSQmdHayerBGNtY8mGTr	48030793064
1ChancecoinXXXXXXXXXXXXXXXXXZELUFD	48019569938
37zsByCrJWV6BFzfUSiUBPjCMcLHC7UYQG	48000169745
1C2VxhNT9wbKXu6TZu8cEirp5pUDnYx43T	47999990568
bc1qcely6hrhjyyns5y4hggt33446k2x5ngmg5d5qc	47999894284
15s6yYtGP4mdF68FCvN1Rfzzv81p8DRXbb	47999793303
1M8Txacd5Zhe8gC4FX1QcV7KB11RSBJ3Z4	47974171793
16fXTTLZRft6eWb32zSihvGXSgZ6QmDQBB	47969300851
36LoaMJdAnTV58t5YrkyWwVZTQKTAWhLJx	47902483481
1LbpBu1oph1VG1hEZpB2CbBq6oF5AuptF1	47876544358
3Aj7iqVBoLXNHWjFKuh7uYn7E5GqmEvycv	47869296309
1N6MPys5B4eF9JMxfrtRqFYNH9vpehT7W5	47792377479
1D1aoShZJqmRcEKSuis2W8CYyjq7vkuH4L	47788415908
1Jwzjwof732gygtjEokoDnHQzahXTAQzFw	47760704245
3MgwfULb41fURgv4eBixYBDMZp2NeGcVFN	47739429525
1DSZX2kBx7uWfsFrRECywUkng8kdWQww5F	47701113055
3EwcmLWFusf7hxw8Wtiu6EQ5nMqsGrDGh4	47694352677
3LJiwePsTkQtXoZRtevDmcKAgxMawDZJ2K	47686382027
1NBipRC3K4PB2t7kfcSALsSUSiy1ffiYZ3	47674047145
3H6bC4cuDbJU2yo4HKUaZ3Lnp6E6XMAAGh	47654997506
bc1qnhslnfa47usz9zprhw6sxs58v7pr0qpz49v6rd	47621465276
17mB7RLfssQ8xMJ5xZdjtgdJ1nCFX1uYDA	47599280315
1A49kHEhJ9632agyabKcTxsW5Ei5iY4NYH	47581769254
bc1qwcrw2x29msjh8cjat27e82hqz2c6kzjjr3k4zk	47577917884
bc1qd55ey5rwzcu2jf3elf30dv25jzy049yafqyvsd	47534024858
37qZsAZdBZW4m5z7gM8DpQV4ekCvXvKQfA	47500041238
1L4zFupmaPNM1nVWcS6KVL46seYVwKJad2	47500012549
36tqGFZtx9Ck7WTaowCZ63udswakP1vftN	47435902326
39S8oxvYf3iiPneR84YoQ48qs19yycCqCC	47433422554
3LkwBcNhaTHKQNiJjP3SZW2jeiTor8a9es	47429395002
1NyGk9mgC9rPbBp8QZXKe7Nm6HuJZHJ5Nc	47420008484
19u3dQ3Q1gsdrn6FwvTScNpytWXzvGUrVZ	47400008754
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E	47399848160
12AtjfsB25Ee178vjqh7gsEn8nYRNykYJ4	47382011508
bc1qk0pvjggzj5pgl5862ajx0salj96gp2kw7ftca45xpsfqtea5ghrqkxlctc	47377477885
199kwfJTWSBzFvybGfvGnt3pY8cuYDBugq	47361929696
1HzeMRNy34AEEVKJiis8bgQNSQ3XVLmDc9	47290413055
1HDHDx6rL8Lb4mTSKdJCiKihhgQH48Unck	47245300908
39NWsD3dVso5CirCJbk5TC7WYNeQdKSGKW	47123261177
1MTp2HW1WxZc1fdxqzdq7DdcsSHNbe4rSe	47086384808
3LrQtcPdsUanqN2ettpkMGr7PvJLzkUwdh	47064708808
36jTc8XmpnNHoqptPq2aagfuGNEXihJa3E	47042900550
1NHi7ZFsHyzv6eCJxHW6NWx7x3UKXo4Psk	47000008208
3D7kfkCF11fKbjdRucwSCRtaaWfhm3Modb	46999997435
16nH1DrVjzVB3ssb2FzCDWN94VPvWp14Yi	46999991805
1MX3RjWxXYovpcQ7VmFUMvxr7LX4MwwhUg	46999991715
1Fft6JuBz7YMEQ5MAgbuWHPBeZboE1Tjds	46999991168
1LBhS7oQ5gsMJfutaivTCftUBjxvoChdce	46999977758
14JgAwcThHdExo19nnqBDQTWQk94MK9Swn	46999914442
1FLeGcVYNZ4X1i6g64E8D6U1AFfNZ7GU3c	46959628313
1HpED69tpKSaEaWpY3Udt1DtcVcuCUoh2Y	46946898246
bc1qq53tkwhz796kaffxrwhawjua3kwvvs2d0rctf9	46908605178
1GX8T45BNRect98fuVkMzxZex3o7LNF3tW	46868906320
3BCqaZQPy24Ygb8HQ8eR5KjPRYahaJz4gZ	46868881908
bc1q7qjk3k6tmhnvv72h33u4klv8te5vu750gs8pf73gp8vg07zzhzpq4hf3wk	46817386976
bc1qp22u6u75j2nvvhychyfd9uxr6s2jkf5p985rct	46799923785
1JeHjAsAVXx2PiaRU4dGuXSutNb2hWQwGm	46788950572
1QDqsUQP8GSaAHV2pfhTDgoeFBHyx81ej4	46755333939
3AeUiDpPPUrUBS377584sFCpx8KLfpX9Ry	46751317022
bc1qxvta956lkxxanqedqgz96f457c4cfeq4pyjrzx	46718001097
1HeWc5NP5VTduHwwY2qPwcsevQ73ovsdbi	46661936798
1BDj1UJYRyrxYmzERPxu8uwxDiUdFaNqqS	46638695773
19xRKFebttGEnvFtoCYziM2rD92mzCxN7s	46631443018
15xiHUu34nMdxQ8jdFiCJVoeX9VyGfvS8j	46610772951
bc1qawre8jkxryypa8m5h3t0lzm8jzs868hl9lefyp	46591850327
1AkhoU5DZfPU2ob69PvaVZNw1Npp4ovKaM	46591512455
1HfXGRkCXoBQ3kvZNWBPxXnXvfKi58pJQy	46530463717
1N5djHoZMN7ctzKGA5YLt3mfXLumvDeDti	46516311690
3A7M6Pd5T2PYVGzkmq2SanD3pHBJiGANok	46509998446
1JwQxqfcHJn3nRgjFv3ZJD2MqUywbKu9oU	46494383587
3QwcGivGbSXutuVSJ7uQTHSzV3kHoBT6XC	46490004926
18xsni4jaoXwZs1ENtkWj4n6H3xcaNkjuJ	46487058608
bc1q84tvsy8th99mrtz2t30tctp3hx9qjs23udkrxh	46445915626
1caSJZrCqzRtXgqaSzTkAuMhZK1Cm9tqy	46410270515
13NsxZGdXRe43smZRpfxEwUtd1KcEBaDkW	46399983985
1Diq44bqZ3BjwXZRoivwEwwLCeWfCjnE2e	46380008635
bc1q68dkyyulqaghgtjajca8s6fzw550kvgf5fs2gv0zt6fq35r8eygs7mtkkn	46340864990
1LmqCpwBmAwwfuez3vbwm12TFKPbv2KCWs	46313401644
1KJqDtvrR4vcdavLFaQCTamfmAgdzsP34g	46300000000
1C7Uzuh1F5krG8wCUFt6H3A3YyWE4yrRup	46249014379
3KBfn165qiWF2At28q5U8LgWKgKByVZeEV	46238034248
1AhKzjpSdjsxRRCdowGQLFuAHJATn9SH4a	46220066467
3CQkbzQ4bLrq2wvahiHxVLY6cn8vJ3EbVc	46215653297
3BtChKToSzfLqPhAE3XwX6eh8snGRdYFNi	46201984750
1No2jiAeoHaKNGwa4S8P37D8Lo5WmoNENy	46200111908
bc1qg4q8ugxrjymtqs08x0jqjpx02rfgpegc792j3u	46200000000
35yxhrWK7MJZz18iE5qUsKDKfqGYbPr8zN	46199995895
13WBtDjL2NBzeaCNDq1rL1yXgo9suHAk4r	46155211961
3Fy4XzZAtaunBSPu2d19HmcfugadGBsBcw	46147173743
37mw3t5V1dgGRSFfkcGoFJ3BibRhEF2CQV	46125563212
3CfSdGWskYMaCFJtmYiTPGW8mSWPAbZG2D	46084843595
1BD5j5shQykt1v9yG57G7MD4TUfMb37n3p	46041548991
1HhxRPr3b1QnYmrQ9XoqWod7GQhrYu7p4	46040454331
bc1qqr74jcwcm2fyf949rkj5l2vmft70fu7fvv0l7r	46022360720
3G5r1YJcPAAdMYdrLnQJxUZNgusTerpFK2	46011930749
1JbdiEhhGYnh2VBgKsFMJLfxstTRq7KjLv	46001646992
bc1qspkkkrgr47acr5dd0les2scjrlvsl9wkd3vp86	46000050391
15ZdoNErKCr22vkFtTsBr1QTn23JXa2ifE	45999999761
bc1qetjwclva23lc4tv06rk3xaqfvngv3rcmtnkseq	45999998978
37ZZf5r6qKu6ahzHbHu8D7dJqTiZZ6LSoJ	45999921517
149hiLLjuHqhboKT63xgLFJcyif4NFQR87	45954832843
1Q9fedbkeyiXz4mhbD6TbTYXLspH71vRLP	45953111846
19Q9AYyqXjsSkuveou3WCJJ3b2WmYn8mJN	45952010961
1Jj18dmvqM18NVxB7ur8XztgPoxYdS1HzE	45920011014
1FjJmVfv2z5i4jxALofHwiQquMwBLKNNmE	45913760000
3C8UJRw32Rve4zGGdDtExpfybASWQs2q7n	45906204017
1CzW4doPofWakL7KAp2yyB39tP5HwoGCcD	45845421575
39xY2i1xybHGnC3cygVtwtR2e5qdredX9J	45801857643
31htYTjefb9jsSMeHYWXucp1RVEkYVVPmv	45761496080
15118gh8ayxTF4cTgQwG4tByre8wUXEz62	45758371561
bc1q9y03hn429v6kswzfldcvraurarh3cr29umphpg	45747958584
bc1q9p3z8gd3mf78cnjj648tt7rc9fe5lyp76tgrgp	45747344379
1BXMFHFGhhokAgymdmUbTfueEWBXRVeerD	45743010961
3FvsRthHDVofhnsVyhgSyDt93Bsvcv6pVH	45715693935
1L34XHsVTokQ47UScyT5SVS8yvDY5TptLe	45702216647
bc1qwjq4v6ryttck5mh0zktqae3hvdv5nzytg7t8la	45674935881
1AjSWB8ShiVFkWRXSk5QkuJGTvui6wEmtT	45607110867
3CFt1mRfUmRciTiLftBwn1DJPYwmXSPmoh	45600007714
